ID,Username,ProfileURL,Title,Rating,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Manually Corrected Title,Manually Corrected Review Content
RXWG2J6EGGD9E,Amy Brzezinski,https://www.amazon.com/gp/profile/amzn1.account.AG5O4DUTIYKGPXNAEVEM2UOW6RZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Convenient,5,"I love this fan. We use it whenever we travel. It is super compact, very quiet but also powerful. I am incredibly happy with this purchase.",https://www.amazon.com/gp/customer-reviews/RXWG2J6EGGD9E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"June 19, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:55:01.329Z,7,33.99,0,Convenient,"I love this fan. We use it whenever we travel. It is super compact, very quiet but also powerful. I am incredibly happy with this purchase."
RF25LGCYHSJS4,SMiller,https://www.amazon.com/gp/profile/amzn1.account.AEVWUUGMYBT2ZQUGMURZ3OCBY7KA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Love it!,5,It sits on my night stand and works great. I have to charge it every other night but that's OK because it keeps me cool at night.,https://www.amazon.com/gp/customer-reviews/RF25LGCYHSJS4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"June 9, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:55:01.329Z,7,33.99,0,Love it!,It sits on my night stand and works great. I have to charge it every other night but that's OK because it keeps me cool at night.
R3E7QZNQXA4L6P,Hailey Graham,https://www.amazon.com/gp/profile/amzn1.account.AE4COJFQVJ7LNLHF6OTX2RETQ42A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Love this fan!,5,"I bought this to take with me to the hospital to have my second baby. It was perfect postpartum, I got lots of compliments about it. The remote makes it nice if you can’t get out of bed. I am 3 months postpartum and this fan is still going strong! My only complaint is if it gets the tiniest bit of dust in it, it doesn’t work as well. However, it’s easy to clean if you move the face counterclockwise, it’ll come right off for a good dusting. Would 100% recommend.",https://www.amazon.com/gp/customer-reviews/R3E7QZNQXA4L6P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"September 28, 2022",Color: White,Verified Purchase,6 people found this helpful,,,,2025-05-28T15:55:07.359Z,7,33.99,0,Love this fan!,"I bought this to take with me to the hospital to have my second baby. It was perfect postpartum, I got lots of compliments about it. The remote makes it nice if you can’t get out of bed. I am 3 months postpartum and this fan is still going strong! My only complaint is if it gets the tiniest bit of dust in it, it doesn’t work as well. However, it’s easy to clean if you move the face counterclockwise, it’ll come right off for a good dusting. Would 100% recommend."
R3ZHO8E32UK1A,Carol F. Metzger,https://www.amazon.com/gp/profile/amzn1.account.AHO3Y2RJSIPPUWGL7D4KXMS3VN6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Cools well, but only works plugged in",4,"It works fine as long as you keep it connected to the plugged-in adaptor. If the little USB-C plug slips out of the base, which it does easily, the fan stops. It does not hold even a small charge. So if I want to move it, the plug comes with. I can't comment on the remote because I lost it a long time ago.",https://www.amazon.com/gp/customer-reviews/R3ZHO8E32UK1A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 16, 2022",Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:55:07.359Z,7,33.99,0,"Cools well, but only works plugged in","It works fine as long as you keep it connected to the plugged-in adaptor. If the little USB-C plug slips out of the base, which it does easily, the fan stops. It does not hold even a small charge. So if I want to move it, the plug comes with. I can't comment on the remote because I lost it a long time ago."
R33BF4P5C0I5N2,jasmine,https://www.amazon.com/gp/profile/amzn1.account.AGMM3G7MBSRK56NFRV6AUZNVEOLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great fan,5,I love this fan! I've gotten so many compliments. It works well.,https://www.amazon.com/gp/customer-reviews/R33BF4P5C0I5N2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"August 10, 2024",Color: Pink,Verified Purchase,,,,,2025-05-28T15:55:07.360Z,7,33.99,0,Great fan,I love this fan! I've gotten so many compliments. It works well.
R3TRQLJ1ATE8FT,Claudia Ruiz Sierra,https://www.amazon.com/gp/profile/amzn1.account.AH4KYOJ6ALOVWOQX7WS3UA7UUX5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Excelente,5,"Súper silencioso, muy práctico, estoy feliz.",https://www.amazon.com/gp/customer-reviews/R3TRQLJ1ATE8FT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"September 24, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:55:07.360Z,7,33.99,0,Excelente,"Súper silencioso, muy práctico, estoy feliz."
R2IKV33XDFUBHX,Christy L.,https://www.amazon.com/gp/profile/amzn1.account.AFHCUCSRFURPZNKCIEKNFMTI7LCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Nice size, pits out quite a bit of air and noise",5,"I purchased this for a cruise we recently went on. Was perfect for drowning out noise, which is what I wanted it for. Also puts out a decent amount of air. The only downside is it will shut off even if you keep it plugged up as it needs to charge.",https://www.amazon.com/gp/customer-reviews/R2IKV33XDFUBHX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"January 27, 2024",Color: White,Verified Purchase,9 people found this helpful,,,,2025-05-28T15:55:07.361Z,7,33.99,0,"Nice size, pits out quite a bit of air and noise","I purchased this for a cruise we recently went on. Was perfect for drowning out noise, which is what I wanted it for. Also puts out a decent amount of air. The only downside is it will shut off even if you keep it plugged up as it needs to charge."
R548B78TZVG7K,Jeepsy SoulJeepsy Soul,https://www.amazon.com/gp/profile/amzn1.account.AEX2RBP7UFVG5ZVYZNEOVDN626SQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,PERFECTION for working while sitting,5,I do eyelash extensions & had a small table fan that I would sit on a chair next to me because I get very hot while working. It finally fell off too many times & died. This fan is perfection. I don't want a large fan to also blow on the client & blow my lashes around.  This fan sits at face level while I'm lashing & doesn't blow on the client at the same time. It's got a lot of power for how small it is & 3 or 4 levels (can't recall) so I can get the perfect level of power & direction while working. It's decent quality for the price & has been working great for the last week since I got it. I love it.,https://www.amazon.com/gp/customer-reviews/R548B78TZVG7K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 3, 2021",Color: White,Verified Purchase,17 people found this helpful,https://images-na.ssl-images-amazon.com/images/I/81alskmIvAL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/81alskmIvAL.jpg,,2025-05-28T15:55:07.361Z,7,33.99,0,PERFECTION for working while sitting,I do eyelash extensions & had a small table fan that I would sit on a chair next to me because I get very hot while working. It finally fell off too many times & died. This fan is perfection. I don't want a large fan to also blow on the client & blow my lashes around.  This fan sits at face level while I'm lashing & doesn't blow on the client at the same time. It's got a lot of power for how small it is & 3 or 4 levels (can't recall) so I can get the perfect level of power & direction while working. It's decent quality for the price & has been working great for the last week since I got it. I love it.
R1EP1YLJHTSD4C,MW,https://www.amazon.com/gp/profile/amzn1.account.AHX66BOQINJS6UW5DTOKXQ6LMKTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worth the Price- Used by PC Gamer,5,"Bought as a gift for husband. He's an avid gamer and very hot natured, so you can imagine a running PC makes it even hotter.He was using small USB portable fans, but they were weak. This telescopic fan works perfectly behind his monitor. It's set taller than the screen and tilted down to blow directly on him. He uses lowest and second setting to get longer run time, but it charges quick enough.You might ask why not get a regular plug-in-the-fan? Well, as with most electronics & small spaces cords are a nuisance & make neat spaces look cluttered. It also allows easy placement- floor, shelf, desk. And our cats can't chew on a non-existent chord. :)It was worth what I thought was a hefty price. Only thing that would have made this 110% is if it were available in black ;)",https://www.amazon.com/gp/customer-reviews/R1EP1YLJHTSD4C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"February 27, 2020",Color: White,Verified Purchase,58 people found this helpful,,,,2025-05-28T15:55:07.362Z,7,33.99,0,Worth the Price- Used by PC Gamer,"Bought as a gift for husband. He's an avid gamer and very hot natured, so you can imagine a running PC makes it even hotter.He was using small USB portable fans, but they were weak. This telescopic fan works perfectly behind his monitor. It's set taller than the screen and tilted down to blow directly on him. He uses lowest and second setting to get longer run time, but it charges quick enough.You might ask why not get a regular plug-in-the-fan? Well, as with most electronics & small spaces cords are a nuisance & make neat spaces look cluttered. It also allows easy placement- floor, shelf, desk. And our cats can't chew on a non-existent chord. :)It was worth what I thought was a hefty price. Only thing that would have made this 110% is if it were available in black ;)"
RZ30URGSP9WSF,Ashley JaquezAshley Jaquez,https://www.amazon.com/gp/profile/amzn1.account.AEMKIJ76OOSYZ7SFVEMW3XF5YBAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great for college student,4,Giving it four stars because it seems as if the fan was dropped while being put into the package. As shown there are several miner dirty spots. Everything else is great and for reference it is about the size of a target lamp you can adjust it to put the fan longer.,https://www.amazon.com/gp/customer-reviews/RZ30URGSP9WSF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"October 19, 2022",Color: White 10800MAh,Verified Purchase,3 people found this helpful,"https://m.media-amazon.com/images/I/51ldOrcuyTL._SY88.jpg
https://m.media-amazon.com/images/I/61c32PlH1oL._SY88.jpg
https://m.media-amazon.com/images/I/71I8hMdfKdL._SY88.jpg
https://m.media-amazon.com/images/I/71Ug-KSd8jL._SY88.jpg","https://m.media-amazon.com/images/I/51ldOrcuyTL.jpg
https://m.media-amazon.com/images/I/61c32PlH1oL.jpg
https://m.media-amazon.com/images/I/71I8hMdfKdL.jpg
https://m.media-amazon.com/images/I/71Ug-KSd8jL.jpg",,2025-05-28T15:55:07.362Z,7,33.99,0,Great for college student,Giving it four stars because it seems as if the fan was dropped while being put into the package. As shown there are several miner dirty spots. Everything else is great and for reference it is about the size of a target lamp you can adjust it to put the fan longer.
R17BY8S6CVUZSM,Bryan Acton,https://www.amazon.com/gp/profile/amzn1.account.AFB3RXLDFFICAPBCZSCJK25UA4GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Just amazed by this fan!,5,I’ll admit I was skeptical if this would really have any output and let me tell you! I’m completely amazed at how well this little fan moves some air! With added ability to fine tune the angle it just seems to always be right. I’ve used it for travel and outside and it definitely worth it.,https://www.amazon.com/gp/customer-reviews/R17BY8S6CVUZSM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"August 5, 2023",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:55:07.363Z,7,33.99,0,Just amazed by this fan!,I’ll admit I was skeptical if this would really have any output and let me tell you! I’m completely amazed at how well this little fan moves some air! With added ability to fine tune the angle it just seems to always be right. I’ve used it for travel and outside and it definitely worth it.
R1Y8AJFX2P9ONP,Genesis ,https://www.amazon.com/gp/profile/amzn1.account.AFVKQOQOH7LFCHMF5FDOGLKEHYHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not good if you have kids!,3,"I had got warranty on this fan, thank GOD because my first one broke the same way my second one went. My son was running and the fan fell so hard, one of the blades broke and it automatically stopped working, I don't like that because this is a really good fan.It def cool me down during home and work, the battery life is also good. I just hate the fact that it's broken once again, I don't think the quality is made to prefection for both times it fell, one of the blades broke and that's it....your fan is no longer useful.I wouldn't recommend this if you have kids and the fan is in their presence.",https://www.amazon.com/gp/customer-reviews/R1Y8AJFX2P9ONP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"July 5, 2022",Color: Pink,Verified Purchase,,,,,2025-05-28T15:55:07.363Z,7,33.99,0,Not good if you have kids!,"I had got warranty on this fan, thank GOD because my first one broke the same way my second one went. My son was running and the fan fell so hard, one of the blades broke and it automatically stopped working, I don't like that because this is a really good fan.It def cool me down during home and work, the battery life is also good. I just hate the fact that it's broken once again, I don't think the quality is made to prefection for both times it fell, one of the blades broke and that's it....your fan is no longer useful.I wouldn't recommend this if you have kids and the fan is in their presence."
R365IWLAOQIV2A,vivi,https://www.amazon.com/gp/profile/amzn1.account.AEMWWSRO5DUHV25JYJHTEXADYPUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great customer service and neat product!,5,"***UPDATE: Great customer service. They reached out to me after notification that the fan stopped working, and had great communication about the issue with the fan, and send me a replacement. They did inform me that if the fan is being charged while in use for a long time (4 hours or more) the circuit could overheat and short-circuit. Something to keep in mind when using.*************Was a neat and handy little fan during short time that it worked. But stopped working 1.5 months after getting it. Very disappointing.",https://www.amazon.com/gp/customer-reviews/R365IWLAOQIV2A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,"August 11, 2022",,Verified Purchase,4 people found this helpful,,,,2025-05-28T15:55:13.096Z,7,33.99,0,Great customer service and neat product!,"***UPDATE: Great customer service. They reached out to me after notification that the fan stopped working, and had great communication about the issue with the fan, and send me a replacement. They did inform me that if the fan is being charged while in use for a long time (4 hours or more) the circuit could overheat and short-circuit. Something to keep in mind when using.*************Was a neat and handy little fan during short time that it worked. But stopped working 1.5 months after getting it. Very disappointing."
