ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Heater,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R3GO86456Y3PC5,Sara Haurye Jotoku,https://www.amazon.com/gp/profile/amzn1.account.AEC5EY5OSYXXYSAZ32EZDXWUGPQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Very effective little heater, quickly warms up chilly room",4,4.0 out of 5 stars,"This little heater packs a punch - put it under my desk in my chilly office, and 5 minutes later the room is toasty warm. It also looks cute and is very compact. Only reason I'm not giving 5 stars is it isn't as quiet as I hoped; however the strong fan is probably necessary to distribute the heat quickly. So if your priority is quick heating of your space, this is an excellent choice.",https://www.amazon.com/gp/customer-reviews/R3GO86456Y3PC5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,25-Jan-24,Style: Heater,Verified Purchase,One person found this helpful,,,,2025-06-03T15:26:23.897Z,2,39.19,0,"Very effective little heater, quickly warms up chilly room","This little heater packs a punch - put it under my desk in my chilly office, and 5 minutes later the room is toasty warm. It also looks cute and is very compact. Only reason I'm not giving 5 stars is it isn't as quiet as I hoped; however the strong fan is probably necessary to distribute the heat quickly. So if your priority is quick heating of your space, this is an excellent choice.",0.9295,0.6404
R1WXK24G4EZICC,R. T.,https://www.amazon.com/gp/profile/amzn1.account.AFYUPSZ6SSE4Q6KWL66N62R3UEZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good little unit,5,5.0 out of 5 stars,"This is my second Lasko space heater. I purchases my first one years ago and it still works. I bought this one to put in my office. It is great for any smaller size room, say about 120 sq ft or so. Simple but well built. Would buy again.",https://www.amazon.com/gp/customer-reviews/R1WXK24G4EZICC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,24-Jan-24,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:23.898Z,2,39.19,0,Good little unit,"This is my second Lasko space heater. I purchases my first one years ago and it still works. I bought this one to put in my office. It is great for any smaller size room, say about 120 sq ft or so. Simple but well built. Would buy again.",0.6369,0.4404
R1URA23YOI62R6,Em,https://www.amazon.com/gp/profile/amzn1.account.AGKBIQR4DYX7OQBNEF7YZZCHWOJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice heater.,5,5.0 out of 5 stars,Does the job.  No complaints.,https://www.amazon.com/gp/customer-reviews/R1URA23YOI62R6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,23-Jan-24,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:23.898Z,2,39.19,0,Nice heater.,Does the job.  No complaints.,0.3089,0.4215
R2LSJL9CZYFB3D,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGJFP4AZTQX2CHEACMWO4UGTG4KQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,the dial broke and it stopped working,2,2.0 out of 5 stars,"It worked for a while, but the dial broke and then it eventually stopped working. Lasted less than a year with light use.",https://www.amazon.com/gp/customer-reviews/R2LSJL9CZYFB3D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,9-Jan-24,Style: Heater,Verified Purchase,One person found this helpful,,,,2025-06-03T15:26:30.168Z,2,39.19,0,the dial broke and it stopped working,"It worked for a while, but the dial broke and then it eventually stopped working. Lasted less than a year with light use.",-0.7227,-0.5719
R1ATCICQBDVZ1Q,Stephen L. Wright,https://www.amazon.com/gp/profile/amzn1.account.AGO5L6EG3WQQ2GT7B34NGYTX6U2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"I bought one first to make sure I liked it, and then I bought this one. too",5,5.0 out of 5 stars,"The fan is just a little noisy. This is a small heater, so it has small fan. It has to turn quicker to push the right amount of air, so it has to be a little noisier than larger units. Lasko sells a bigger one, which is probably a little quieter, if that is important to you.  Everything else is fine.I am 77, and I have had several Lasko fans. They have all lasted a long time, so these will likely last a long time, too.",https://www.amazon.com/gp/customer-reviews/R1ATCICQBDVZ1Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,6-Jan-24,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:30.168Z,2,39.19,0,"I bought one first to make sure I liked it, and then I bought this one. too","The fan is just a little noisy. This is a small heater, so it has small fan. It has to turn quicker to push the right amount of air, so it has to be a little noisier than larger units. Lasko sells a bigger one, which is probably a little quieter, if that is important to you.  Everything else is fine.I am 77, and I have had several Lasko fans. They have all lasted a long time, so these will likely last a long time, too.",0.6115,0.6249
R19HJAGLDCQS45,Steve K,https://www.amazon.com/gp/profile/amzn1.account.AH6KC4AZKF7WBRQNEK25BYZLIQ3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Uncontrollable,2,2.0 out of 5 stars,I have had heater since October and I am not happy with it. It either won't come on and you freeze or it won't go off and I wake up in a sweat. The only time I can use it is during the day when I can constantly adjust it.,https://www.amazon.com/gp/customer-reviews/R19HJAGLDCQS45/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,5-Jan-24,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:30.168Z,2,39.19,0,Uncontrollable,I have had heater since October and I am not happy with it. It either won't come on and you freeze or it won't go off and I wake up in a sweat. The only time I can use it is during the day when I can constantly adjust it.,-0.4211,-0.3612
R2FLBO2VL4JTZP,Ashley,https://www.amazon.com/gp/profile/amzn1.account.AFF73DP4GM6EJDHAXPZZ7HFLB7EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,The best,5,5.0 out of 5 stars,Best heater for the best price.  I love it!,https://www.amazon.com/gp/customer-reviews/R2FLBO2VL4JTZP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,20-Dec-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:30.169Z,2,39.19,0,The best,Best heater for the best price.  I love it!,0.9312,0.6369
R2A0UF3GHOJHQP,RBC,https://www.amazon.com/gp/profile/amzn1.account.AETHPI4AC6PZE7TMQMFVQCGOVMVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Heats nicely but this one is way louder than it should be.,3,3.0 out of 5 stars,This is the second little fan/heater I bought but it was super loud right out of the box. It's been in its box for about 6 months untouched until it was simply too cold in my office. Put it in level 1 heat and works fine but the fan is super loud and I know it shouldn't be that way .It is too late for a return and it will help on the few occasions I need to warm up but I'm very disappointed that it is not of the same quality as my first one.,https://www.amazon.com/gp/customer-reviews/R2A0UF3GHOJHQP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,20-Dec-23,Style: Heater,Verified Purchase,6 people found this helpful,,,,2025-06-03T15:26:30.169Z,2,39.19,0,Heats nicely but this one is way louder than it should be.,This is the second little fan/heater I bought but it was super loud right out of the box. It's been in its box for about 6 months untouched until it was simply too cold in my office. Put it in level 1 heat and works fine but the fan is super loud and I know it shouldn't be that way .It is too late for a return and it will help on the few occasions I need to warm up but I'm very disappointed that it is not of the same quality as my first one.,0.9528,0.2382
R34OLVDB0EATF8,jack/barbara,https://www.amazon.com/gp/profile/amzn1.account.AGCJEUTHYTDL4AHHPO6RM3K573MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Can easily trip circuit breaker turning off power to everything running on that outlet.,3,3.0 out of 5 stars,"This heater is quite efficient, but must be run on a low setting in my house. The circuit breaker for this plug also runs my bathroom lights, and has turned of both until finding the breaker box and restarting the switch. Low setting is it.",https://www.amazon.com/gp/customer-reviews/R34OLVDB0EATF8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,20-Dec-23,Style: Heater,Verified Purchase,One person found this helpful,,,,2025-06-03T15:26:30.170Z,2,39.19,0,Can easily trip circuit breaker turning off power to everything running on that outlet.,"This heater is quite efficient, but must be run on a low setting in my house. The circuit breaker for this plug also runs my bathroom lights, and has turned of both until finding the breaker box and restarting the switch. Low setting is it.",-0.5029,0.34
R38NNLFFEB6IK6,craig s,https://www.amazon.com/gp/profile/amzn1.account.AEGZQXX54SICNMPLVJJBQWE5CI5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,good heat output,5,5.0 out of 5 stars,"Good heat output, does a nice job heating our master bathroom without being too loud.",https://www.amazon.com/gp/customer-reviews/R38NNLFFEB6IK6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,11-Dec-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:30.170Z,2,39.19,0,good heat output,"Good heat output, does a nice job heating our master bathroom without being too loud.",0.6908,0.4404
RW2KBKO96EBKV,Gnaet,https://www.amazon.com/gp/profile/amzn1.account.AHGGHT3XJRQ3GVQBO2DO57TH24FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best buy times 3,5,5.0 out of 5 stars,I really like it very much for myself!.. or I wouldn't have gifted them to my son & my sister as well.,https://www.amazon.com/gp/customer-reviews/RW2KBKO96EBKV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,10-Dec-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:30.171Z,2,39.19,0,Best buy times 3,I really like it very much for myself!.. or I wouldn't have gifted them to my son & my sister as well.,0.6352,0.6369
R3OAUTY8K7ZU7V,The Herd,https://www.amazon.com/gp/profile/amzn1.account.AEPJJZLHQHOM25FRERKYTWOCVULA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,My favorite go to,5,5.0 out of 5 stars,"I have purchased a number of times.  Great price , great performance.",https://www.amazon.com/gp/customer-reviews/R3OAUTY8K7ZU7V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,8-Dec-23,Style: Heater,Verified Purchase,One person found this helpful,,,,2025-06-03T15:26:30.171Z,2,39.19,0,My favorite go to,"I have purchased a number of times.  Great price , great performance.",0.8591,0.4588
R8I99N6S9YO0O,Feisty Geezer,https://www.amazon.com/gp/profile/amzn1.account.AFXZPYSOMVOV5UVRQISHQQ6OAO5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Awesome little heater.,5,5.0 out of 5 stars,"I live in a drafty house, and this heater keeps my bedroom warm.",https://www.amazon.com/gp/customer-reviews/R8I99N6S9YO0O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,29-Nov-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:30.171Z,2,39.19,0,Awesome little heater.,"I live in a drafty house, and this heater keeps my bedroom warm.",0.2263,0.6249
R3K8QZCFFC9178,A-meed,https://www.amazon.com/gp/profile/amzn1.account.AGVQNM4N2UA6U2ELJHTV3QPL3KOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not as powerful as my older model,3,3.0 out of 5 stars,Decent for small places like under your desk,https://www.amazon.com/gp/customer-reviews/R3K8QZCFFC9178/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,28-Nov-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:38.446Z,2,39.19,0,Not as powerful as my older model,Decent for small places like under your desk,0.3612,-0.3252
R11A1VMAXTI02,Samar A,https://www.amazon.com/gp/profile/amzn1.account.AHBF5N46Z4RIGGFLGYD2UYQZI3NA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Awesome,5,5.0 out of 5 stars,I live in small bedroom apartment and it works perfectly!!!!! THANKS A LOT☺️,https://www.amazon.com/gp/customer-reviews/R11A1VMAXTI02/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,27-Nov-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:38.447Z,2,39.19,0,Awesome,I live in small bedroom apartment and it works perfectly!!!!! THANKS A LOT☺️,0.9186,0.6249
R121S8S6Y6WWN4,Louise T.,https://www.amazon.com/gp/profile/amzn1.account.AFNUMK7JPSGTTTIXAQQMXAASTZHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,No tip-over safety feature?,1,1.0 out of 5 stars,"I don’t know why I assumed Lasko would have safety built into their products, and fault myself for not testing it in July when it was 115 in Vegas, but this heater DOES NOT SHUT OFF IF IT TIPS OVER.  It appears to work as far as heating (nothing great though) but I’ll be getting a different brand for daily use and shelve this one for emergency use only.  Disappointed.",https://www.amazon.com/gp/customer-reviews/R121S8S6Y6WWN4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,26-Nov-23,Style: Heater,Verified Purchase,4 people found this helpful,,,,2025-06-03T15:26:38.448Z,2,39.19,0,No tip-over safety feature?,"I don’t know why I assumed Lasko would have safety built into their products, and fault myself for not testing it in July when it was 115 in Vegas, but this heater DOES NOT SHUT OFF IF IT TIPS OVER.  It appears to work as far as heating (nothing great though) but I’ll be getting a different brand for daily use and shelve this one for emergency use only.  Disappointed.",-0.9176,-0.5472
R3RJ6CITGITGVR,Tina Warren,https://www.amazon.com/gp/profile/amzn1.account.AHO4AI3MDH3HGRVOB3PJDEAVUL3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Warms the lil place up!,5,5.0 out of 5 stars,"Smelled like ozone at first. Actually took a few hours for the nasty burny plastic smell to go away. I had to open the windows at first. Afterwards.. such a great heater for a small place! I love it and I'm thankful to have some heat when I need it on demand. It's warm! I hope the unit lasts.Edit: I didn't realize the heater does not turn off automatically if knocked over. I tested and it remains on even if knocked over and the heat is facing the floor. The item description doesn't say it has this feature, so I can't be dissatisfied at the seller. Just hope purchasers realize it does not have this security feature. Also, the odor has deminished and I'm happy about that!",https://www.amazon.com/gp/customer-reviews/R3RJ6CITGITGVR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,21-Nov-23,Style: Heater,Verified Purchase,8 people found this helpful,,,,2025-06-03T15:26:38.448Z,2,39.19,0,Warms the lil place up!,"Smelled like ozone at first. Actually took a few hours for the nasty burny plastic smell to go away. I had to open the windows at first. Afterwards.. such a great heater for a small place! I love it and I'm thankful to have some heat when I need it on demand. It's warm! I hope the unit lasts.Edit: I didn't realize the heater does not turn off automatically if knocked over. I tested and it remains on even if knocked over and the heat is facing the floor. The item description doesn't say it has this feature, so I can't be dissatisfied at the seller. Just hope purchasers realize it does not have this security feature. Also, the odor has deminished and I'm happy about that!",0.979,0.3382
R14ZCU0KIMRWH,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFQ5MZNAVFG5XXHMYQQDF3ZI4VFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Overall,5,5.0 out of 5 stars,"A good little heater !  I have bought these twice .  Then one for work. I LIKE the fan only ,, and the Low and High heat settings .  I Always use the low heat setting , easier on the house wiring and plenty of heat .",https://www.amazon.com/gp/customer-reviews/R14ZCU0KIMRWH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,17-Nov-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:38.449Z,2,39.19,0,Overall,"A good little heater !  I have bought these twice .  Then one for work. I LIKE the fan only ,, and the Low and High heat settings .  I Always use the low heat setting , easier on the house wiring and plenty of heat .",0.8087,0
R14PLGZICYWLP3,Tish,https://www.amazon.com/gp/profile/amzn1.account.AEODCXRUY4JOL5WXRYYVKS2MVYIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Perfect, strong little heater!",5,5.0 out of 5 stars,This keeps my office warm and cozy as it used to feel like an ice box.  Easy to use. I love this little heater. Thank you,https://www.amazon.com/gp/customer-reviews/R14PLGZICYWLP3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,9-Nov-23,Style: Heater,Verified Purchase,,,,,2025-06-03T15:26:38.449Z,2,39.19,0,"Perfect, strong little heater!",This keeps my office warm and cozy as it used to feel like an ice box.  Easy to use. I love this little heater. Thank you,0.9139,0.807
R17QAA7SHZJ7QT,David Ali,https://www.amazon.com/gp/profile/amzn1.account.AEIY7AF5C5AYEU6YZHW5G2QO7A6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,DANGER,2,2.0 out of 5 stars,This item is well packaged and gets warm fast with no smell but it SPARKED OUT OF THE BACK OF IT like a small firecrackerwhen someone turned off the light in an adjacent room. Returning it.,https://www.amazon.com/gp/customer-reviews/R17QAA7SHZJ7QT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,7-Nov-23,Style: Heater,Verified Purchase,One person found this helpful,,,,2025-06-03T15:26:38.450Z,2,39.19,0,DANGER,This item is well packaged and gets warm fast with no smell but it SPARKED OUT OF THE BACK OF IT like a small firecrackerwhen someone turned off the light in an adjacent room. Returning it.,0.5647,-0.5267
R3E5U4IZX5YR5S,April AApril A,https://www.amazon.com/gp/profile/amzn1.account.AFYOBYTTBU7OS2QPZSFJU5KKUHEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I’m buying another one!!!,5,5.0 out of 5 stars,"I needed a small heater for a very small space. I researched many and decided on this one. I got it overnight thankfully (it was supposed to freeze which it did) I plugged it in and “poof” heat came out. It’s pretty powerful, that I kept having to turn it down, I was getting overheated! The price to me is comparable since EVERYTHING is expensive these days.I’m super happy, I just ordered another one!",https://www.amazon.com/gp/customer-reviews/R3E5U4IZX5YR5S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0735MVY4Y,31-Oct-23,Style: Heater,Verified Purchase,3 people found this helpful,"https://m.media-amazon.com/images/I/61cbJEdb2rL._SY88.jpg
https://m.media-amazon.com/images/I/71m6QDIEpmL._SY88.jpg","https://m.media-amazon.com/images/I/61cbJEdb2rL.jpg
https://m.media-amazon.com/images/I/71m6QDIEpmL.jpg",,2025-06-03T15:26:38.450Z,2,39.19,0,I’m buying another one!!!,"I needed a small heater for a very small space. I researched many and decided on this one. I got it overnight thankfully (it was supposed to freeze which it did) I plugged it in and “poof” heat came out. It’s pretty powerful, that I kept having to turn it down, I was getting overheated! The price to me is comparable since EVERYTHING is expensive these days.I’m super happy, I just ordered another one!",0.953,0
