ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R2DTHLHV1JY5YW,WR,https://www.amazon.com/gp/profile/amzn1.account.AHH555READ3II4KARGEL3WOGX7BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Great quality fan, quiet, durable, lightweight, and excellent battery life!",5,5.0 out of 5 stars,"I was looking for a small fan that was portable, light weight, and battery operated with plug in, and I finally found it. I just love this fan! It is so quiet and puts out just the right amount of airflow, with 2 speed options. I use it mainly in my bathroom, but have also used it while watching TV, and it's so quiet that it doesn't interfere with that. Plus, I love the light weight of it because it makes it so easy to carry and place it wherever I want to. I also love that I can put it close to me when I'm having a hot flash, so it cools me down quickly. I am just so very pleased with everything about it. It's still going strong on the D batteries I put in it a month ago, which is awesome! Definitely will be buying another one!",https://www.amazon.com/gp/customer-reviews/R2DTHLHV1JY5YW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,22-Mar-25,Color: Fan,Verified Purchase,One person found this helpful,,,,2025-05-29T13:55:31.372Z,3,32.99,0,"Great quality fan, quiet, durable, lightweight, and excellent battery life!","I was looking for a small fan that was portable, light weight, and battery operated with plug in, and I finally found it. I just love this fan! It is so quiet and puts out just the right amount of airflow, with 2 speed options. I use it mainly in my bathroom, but have also used it while watching TV, and it's so quiet that it doesn't interfere with that. Plus, I love the light weight of it because it makes it so easy to carry and place it wherever I want to. I also love that I can put it close to me when I'm having a hot flash, so it cools me down quickly. I am just so very pleased with everything about it. It's still going strong on the D batteries I put in it a month ago, which is awesome! Definitely will be buying another one!",0.993,0.8858
R116XD1SWXAK7W,Mr. Phelps,https://www.amazon.com/gp/profile/amzn1.account.AGAB3ZEKJKAZOXYNQGJAWWB24D5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Excellent fan for power outages,5,5.0 out of 5 stars,"And excellent fan. It can be powered by batteries and AC and is extremely light weight. It has two fan speeds and can move a lot of air. It's very quiet on low, with high producing a bit more sound, but it isn't bad. Highly recommend for power outages. Even if you don't have any batteries, it seems to pull very little power on AC when I  connected it to a portable power station.",https://www.amazon.com/gp/customer-reviews/R116XD1SWXAK7W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,12-Mar-25,Color: Fan,Verified Purchase,2 people found this helpful,,,,2025-05-29T13:55:31.372Z,3,32.99,0,Excellent fan for power outages,"And excellent fan. It can be powered by batteries and AC and is extremely light weight. It has two fan speeds and can move a lot of air. It's very quiet on low, with high producing a bit more sound, but it isn't bad. Highly recommend for power outages. Even if you don't have any batteries, it seems to pull very little power on AC when I  connected it to a portable power station.",0.5794,0.7184
R3ARCVPLOB4WVR,David Brownlee,https://www.amazon.com/gp/profile/amzn1.account.AEAI34KVFHHG6Y3AJYNHUYHQBJ2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,No Power Cord,1,1.0 out of 5 stars,Did not come with the power cord as indicated,https://www.amazon.com/gp/customer-reviews/R3ARCVPLOB4WVR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,10-Mar-25,Color: Fan,Verified Purchase,One person found this helpful,,,,2025-05-29T13:55:31.372Z,3,32.99,0,No Power Cord,Did not come with the power cord as indicated,0,-0.296
R34FGPIMGP7RYC,smells like a book,https://www.amazon.com/gp/profile/amzn1.account.AHSFYYWVJOPERDJNFXL5CFPOTGLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worked until it didn’t,1,1.0 out of 5 stars,It worked well for about a year then would stop turning while it was still on. Not safe in the end. Didn’t last.,https://www.amazon.com/gp/customer-reviews/R34FGPIMGP7RYC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,3-Mar-25,Color: Fan,Verified Purchase,One person found this helpful,,,,2025-05-29T13:55:31.373Z,3,32.99,0,Worked until it didn’t,It worked well for about a year then would stop turning while it was still on. Not safe in the end. Didn’t last.,-0.3624,0
R27YR4LWROFZDE,Scott P.,https://www.amazon.com/gp/profile/amzn1.account.AEBUAQ33ACJ3U47LV2JXHVPVFA6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,So glad I purchased this.,5,5.0 out of 5 stars,"Fan has a lot of power. Really good airflow. Even powered by batteries, it runs well and for a long time. Would be great for keeping cool while camping. Definitely a good buy!",https://www.amazon.com/gp/customer-reviews/R27YR4LWROFZDE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,2-Mar-25,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:31.373Z,3,32.99,0,So glad I purchased this.,"Fan has a lot of power. Really good airflow. Even powered by batteries, it runs well and for a long time. Would be great for keeping cool while camping. Definitely a good buy!",0.9577,0.5095
R9IHNWOSO46OK,Rachel,https://www.amazon.com/gp/profile/amzn1.account.AEC2KQYCOHRSJOKBLWTTUJWYV3SA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Okay while it lasted,2,2.0 out of 5 stars,"This fan worked well while it lasted. It started to become pretty loud after maybe a year of use. Now it has stopped working completely, whether it’s plugged in or powered by batteries.",https://www.amazon.com/gp/customer-reviews/R9IHNWOSO46OK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,27-Feb-25,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:31.374Z,3,32.99,0,Okay while it lasted,"This fan worked well while it lasted. It started to become pretty loud after maybe a year of use. Now it has stopped working completely, whether it’s plugged in or powered by batteries.",0.6908,0.2263
R30FA7M6XNH72Q,TechnogeekTechnogeek,https://www.amazon.com/gp/profile/amzn1.account.AF3J5NTEH577HNAVXLIWE3IH4RYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Wish I had returned,1,1.0 out of 5 stars,"Waste of money. Wish I had returned this.  This is very cheaply made.  The actual fan blades are just slivers, but the thing that made this garbage to me was the cheap and poorly designed switch mechanism.  The fan has a thin profile and is designed to fit in a narrow place (in my case on a bathroom counter), which it does.  The flimsy switch is in an inconvenient place (the top would have made more sense) and is so cheap that it has to be wiggled to be sure it is seated in the off position and not shorting to the other positions.  The off position is in the middle, with high on one side and low on the other.  I consider it a fire hazard.  It is relatively quiet, but both the other fans I bought (one fatter and one much smaller) move air better.",https://www.amazon.com/gp/customer-reviews/R30FA7M6XNH72Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,24-Feb-25,Color: White,Verified Purchase,,"https://m.media-amazon.com/images/I/61FmCQuMBlL._SY88.jpg
https://m.media-amazon.com/images/I/710mEzaWIyL._SY88.jpg
https://m.media-amazon.com/images/I/71MetlDXb5L._SY88.jpg
https://m.media-amazon.com/images/I/71WQxLfLcwL._SY88.jpg","https://m.media-amazon.com/images/I/61FmCQuMBlL.jpg
https://m.media-amazon.com/images/I/710mEzaWIyL.jpg
https://m.media-amazon.com/images/I/71MetlDXb5L.jpg
https://m.media-amazon.com/images/I/71WQxLfLcwL.jpg",,2025-05-29T13:55:39.310Z,3,32.99,0,Wish I had returned,"Waste of money. Wish I had returned this.  This is very cheaply made.  The actual fan blades are just slivers, but the thing that made this garbage to me was the cheap and poorly designed switch mechanism.  The fan has a thin profile and is designed to fit in a narrow place (in my case on a bathroom counter), which it does.  The flimsy switch is in an inconvenient place (the top would have made more sense) and is so cheap that it has to be wiggled to be sure it is seated in the off position and not shorting to the other positions.  The off position is in the middle, with high on one side and low on the other.  I consider it a fire hazard.  It is relatively quiet, but both the other fans I bought (one fatter and one much smaller) move air better.",0.7876,0.4019
R1OGRDPF2K9THS,Heather,https://www.amazon.com/gp/profile/amzn1.account.AEEN3JXFWGILHSESB5NTAC7VJQPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Hurricane prep must have,5,5.0 out of 5 stars,"If you like in Florida, I highly recommend these! They are portable, durable and great if you lose power. Price is great for value.",https://www.amazon.com/gp/customer-reviews/R1OGRDPF2K9THS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,18-Feb-25,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:39.311Z,3,32.99,0,Hurricane prep must have,"If you like in Florida, I highly recommend these! They are portable, durable and great if you lose power. Price is great for value.",0.9258,0
R24REQR0HIJSOZ,TEWilson,https://www.amazon.com/gp/profile/amzn1.account.AGZ4VOOTWJBG4I2Y7Z6P4L3KATZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Disappointed,2,2.0 out of 5 stars,Lower speed works fine. Higher speed stopped working after about a year.,https://www.amazon.com/gp/customer-reviews/R24REQR0HIJSOZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,8-Feb-25,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:39.311Z,3,32.99,0,Disappointed,Lower speed works fine. Higher speed stopped working after about a year.,-0.3182,-0.4767
RLTGSZHED5GAF,Jamjuve,https://www.amazon.com/gp/profile/amzn1.account.AHDIGX2WATQAXTJYYJTANTGENYFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Perfect,5,5.0 out of 5 stars,Thing is awesome basically been running it since 2021 straight and is still great. Recommend it to anyone with an RV or boat.,https://www.amazon.com/gp/customer-reviews/RLTGSZHED5GAF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,8-Feb-25,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:39.314Z,3,32.99,0,Perfect,Thing is awesome basically been running it since 2021 straight and is still great. Recommend it to anyone with an RV or boat.,0.9118,0.5719
R37QYY5QQ2GCW5,mia rownd,https://www.amazon.com/gp/profile/amzn1.account.AHTUM7W3NIP4TXPLBKB7NYUC4M5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,My favorite fan,5,5.0 out of 5 stars,"I love this fan. Not only do I travel with it in my suitcase because it’s flat, but it also takes batteries. It was a lifesaver when hurricane season came and knocked out our power five days. If it was not for this fan, I wouldn’t have died of heat.",https://www.amazon.com/gp/customer-reviews/R37QYY5QQ2GCW5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,30-Jan-25,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T13:55:39.315Z,3,32.99,0,My favorite fan,"I love this fan. Not only do I travel with it in my suitcase because it’s flat, but it also takes batteries. It was a lifesaver when hurricane season came and knocked out our power five days. If it was not for this fan, I wouldn’t have died of heat.",0.7992,0.6486
R1X8ZTPHZD56TQ,Cynthia,https://www.amazon.com/gp/profile/amzn1.account.AFMRDWI6AKNPA6RFZERQNHZOZ73A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Portable,5,5.0 out of 5 stars,This fan is perfect for taking on a cruise . Fits perfectly in my check-in suitcase. Powerful.,https://www.amazon.com/gp/customer-reviews/R1X8ZTPHZD56TQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,20-Jan-25,Color: Fan,Verified Purchase,One person found this helpful,,,,2025-05-29T13:55:39.315Z,3,32.99,0,Portable,This fan is perfect for taking on a cruise . Fits perfectly in my check-in suitcase. Powerful.,0.9186,0
R2P3BICOOKNR5A,Pamela B,https://www.amazon.com/gp/profile/amzn1.account.AEHEJ6IQRLE5CYIHRCEY4MEQ7IJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Junk - didn’t last 11 months,1,1.0 out of 5 stars,"Second one I’ve bought, blades start making noise and stops sporadically.WASTE OF MONEY!",https://www.amazon.com/gp/customer-reviews/R2P3BICOOKNR5A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,15-Jan-25,Color: White,Verified Purchase,,,,,2025-05-29T13:55:39.316Z,3,32.99,0,Junk - didn’t last 11 months,"Second one I’ve bought, blades start making noise and stops sporadically.WASTE OF MONEY!",-0.2244,0
R3CP3DVJ0Y6UAJ,Cheryl Gwinn,https://www.amazon.com/gp/profile/amzn1.account.AE7A6GSSIFHVXFKVGRYOSLBOL6SQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Portable fan with great air ouput,4,4.0 out of 5 stars,This is the second fan I bought because it lasted a long time plus great air output and is quiet however the only thing that I don't like is you have to unscrew the pack off and it's difficult .. to clean the dirt out,https://www.amazon.com/gp/customer-reviews/R3CP3DVJ0Y6UAJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,10-Jan-25,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:39.316Z,3,32.99,0,Portable fan with great air ouput,This is the second fan I bought because it lasted a long time plus great air output and is quiet however the only thing that I don't like is you have to unscrew the pack off and it's difficult .. to clean the dirt out,0.4749,0.7506
RTH4MZNO7K0P7,debbie ellis,https://www.amazon.com/gp/profile/amzn1.account.AEXO4DPP4XUPVC5KGB4UC4AQFE4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Buyer Beware,2,2.0 out of 5 stars,"This Treva Fan has a great ergonomic shape. It works well with the electric adapter plug that comes with it. I purchased this for use when the electricity goes out. The fan does not work with batteries. It will not run. The batteries I have in the fan are good. The battery plate has been attached correctly, but the fan will not run. It’s useless for what I purchased it for.",https://www.amazon.com/gp/customer-reviews/RTH4MZNO7K0P7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,5-Jan-25,Color: White,Verified Purchase,,,,,2025-05-29T13:55:39.317Z,3,32.99,0,Buyer Beware,"This Treva Fan has a great ergonomic shape. It works well with the electric adapter plug that comes with it. I purchased this for use when the electricity goes out. The fan does not work with batteries. It will not run. The batteries I have in the fan are good. The battery plate has been attached correctly, but the fan will not run. It’s useless for what I purchased it for.",0.9177,0
RMU02MZ4EOLN5,L,https://www.amazon.com/gp/profile/amzn1.account.AG53IPAEQD2O6YQY2ZRWMX5R5RBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Speed prefect,5,5.0 out of 5 stars,Super nice,https://www.amazon.com/gp/customer-reviews/RMU02MZ4EOLN5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,2-Jan-25,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:39.317Z,3,32.99,0,Speed prefect,Super nice,0.7717,0
R2TZKK6ZUZ0SUX,J Vasquez,https://www.amazon.com/gp/profile/amzn1.account.AFEKERBVQV4DEKK6YWRPGLDBJK4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great for camping and small rooms,5,5.0 out of 5 stars,Easy to use and it does have a cord for inside.,https://www.amazon.com/gp/customer-reviews/R2TZKK6ZUZ0SUX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,31-Dec-24,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:47.590Z,3,32.99,0,Great for camping and small rooms,Easy to use and it does have a cord for inside.,0.4404,0.6249
R2DIC1CXPUQKLF,shayster,https://www.amazon.com/gp/profile/amzn1.account.AFLV77TCS75YQMBK5QY2VEE2V3DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not as powerful as I thought,3,3.0 out of 5 stars,It arrived well packaged and on time. I would like it to have more power,https://www.amazon.com/gp/customer-reviews/R2DIC1CXPUQKLF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,29-Dec-24,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:47.591Z,3,32.99,0,Not as powerful as I thought,It arrived well packaged and on time. I would like it to have more power,0.5574,-0.3252
R10M9BCRVAFEED,Ronald ,https://www.amazon.com/gp/profile/amzn1.account.AFTTZ3YYCIRUHTPNXUOARBRG42UA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quiet and dont use a lot of power. Good for off grid and tent camping.,5,5.0 out of 5 stars,These use 1/4 the power of a regular size box fan and are much quieter.  We also  take them camping and run them over night off of a jackery type solar battery.,https://www.amazon.com/gp/customer-reviews/R10M9BCRVAFEED/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,27-Dec-24,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:47.591Z,3,32.99,0,Quiet and dont use a lot of power. Good for off grid and tent camping.,These use 1/4 the power of a regular size box fan and are much quieter.  We also  take them camping and run them over night off of a jackery type solar battery.,0.3182,0.4404
RX0W48X4LEBU3,D. J. O'BRIEN,https://www.amazon.com/gp/profile/amzn1.account.AEPCSBOHV5KCNKRA523GIRXJKOIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Perfect,5,5.0 out of 5 stars,Electric and battery powered. Exactly what I wanted.,https://www.amazon.com/gp/customer-reviews/RX0W48X4LEBU3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,22-Dec-24,Color: Fan,Verified Purchase,,,,,2025-05-29T13:55:47.592Z,3,32.99,0,Perfect,Electric and battery powered. Exactly what I wanted.,0,0.5719
R3TOGBXNZ2U0QZ,Customer,https://www.amazon.com/gp/profile/amzn1.account.AG56GAG4A53KMRY3W77DZMG3IMPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good portable fan,4,4.0 out of 5 stars,"Being in muddy Florida, the weather can be very hot, and dealing with hurricane season, I thought I should prepare myself. I got this battery-powered fan to help with the heat at night and during power outages. I like the speed; it's cooling up close to you, and the noise is not loud, so I can leave this on while I sleep. So far, I've been fortunate to only use this fan a handful of times, but it has lasted a year and a half now.",https://www.amazon.com/gp/customer-reviews/R3TOGBXNZ2U0QZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,11-Dec-24,Color: Fan,Verified Purchase,One person found this helpful,,,,2025-05-29T13:55:47.592Z,3,32.99,0,Good portable fan,"Being in muddy Florida, the weather can be very hot, and dealing with hurricane season, I thought I should prepare myself. I got this battery-powered fan to help with the heat at night and during power outages. I like the speed; it's cooling up close to you, and the noise is not loud, so I can leave this on while I sleep. So far, I've been fortunate to only use this fan a handful of times, but it has lasted a year and a half now.",0.6985,0.6369
R4G60A10CJXTG,SRT,https://www.amazon.com/gp/profile/amzn1.account.AG2OPK7CURLKZGJ46NYKGHXDEEKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great fan!,5,5.0 out of 5 stars,Two speeds work very well and is very quiet.This is my second one for another room..,https://www.amazon.com/gp/customer-reviews/R4G60A10CJXTG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09T8FWWS1,11-Dec-24,Color: White,Verified Purchase,,,,,2025-05-29T13:55:47.593Z,3,32.99,0,Great fan!,Two speeds work very well and is very quiet.This is my second one for another room..,0.3384,0.7712
